frame,sync_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,unix_timestamp
601,20.03333333333333,2.88,11.188,4.19,12.37405,-9.40458,-38.23664,1750160396.6000893
602,20.066666666666666,4.13,7.86,3.551,15.51908,47.52672,-50.29771,1750160396.6334226
603,20.1,1.733,9.754,2.691,-21.00763,75.70229,-23.9084,1750160396.666756
604,20.133333333333333,-1.477,10.685,1.267,-1.48092,50.14504,8.56489,1750160396.7000895
605,20.166666666666668,-1.925,8.452,1.618,4.55725,48.03053,27.33588,1750160396.7334228
606,20.2,0.031,9.881,2.203,-5.74809,37.35115,16.9313,1750160396.766756
607,20.233333333333334,1.068,10.068,1.844,23.0458,40.33588,2.63359,1750160396.8000894
608,20.266666666666666,0.551,8.605,1.769,32.72519,44.26718,-7.59542,1750160396.8334227
609,20.3,-0.642,8.808,1.59,27.61832,41.87023,-9.48092,1750160396.866756
610,20.333333333333332,-0.962,9.096,1.132,21.61832,34.82443,-12.39695,1750160396.9000893
611,20.366666666666667,-0.927,8.897,0.388,13.54198,27.67176,-13.35115,1750160396.9334226
612,20.4,-0.953,9.1,0.702,0.44275,22.15267,-9.9084,1750160396.966756
613,20.433333333333334,-0.417,9.919,1.834,-13.30534,24.77863,-4.55725,1750160397.0000894
614,20.466666666666665,-0.294,10.309,0.259,-8.82443,32.87023,-0.81679,1750160397.0334227
615,20.5,0.357,12.651,2.148,-26.16031,52.54962,14.32824,1750160397.066756
616,20.53333333333333,1.946,12.629,4.484,-22.94656,82.67176,17.48855,1750160397.1000893
617,20.566666666666666,0.299,9.225,4.554,9.24427,89.01527,-9.59542,1750160397.1334226
618,20.6,-0.299,8.001,4.379,-8.67939,83.61832,-11.18321,1750160397.166756
619,20.633333333333333,-0.965,8.722,4.259,-17.79389,66.29008,-2.06107,1750160397.2000895
620,20.666666666666668,0.347,11.071,2.313,-21.35115,61.54962,-3.00763,1750160397.2334228
621,20.7,0.843,10.994,2.952,8.32824,63.30534,-19.32824,1750160397.266756
622,20.733333333333334,0.792,9.345,3.788,13.9313,69.24427,-25.18321,1750160397.3000894
623,20.766666666666666,0.517,8.705,1.961,-0.90076,76.19084,-24.17557,1750160397.3334227
624,20.8,-0.053,9.452,2.514,3.00763,76.66412,-18.69466,1750160397.366756
625,20.833333333333332,-0.22,9.687,2.205,23.0,64.70992,-16.12977,1750160397.4000893
626,20.866666666666667,-0.086,8.593,1.568,20.23664,53.84733,-14.17557,1750160397.4334226
627,20.9,-0.783,8.387,0.67,9.0916,53.05344,0.29008,1750160397.466756
628,20.933333333333334,-0.156,8.31,0.599,13.87023,48.0,7.61832,1750160397.5000894
629,20.966666666666665,1.559,10.06,0.757,-0.32824,46.35878,-1.26718,1750160397.5334227
630,21.0,0.263,10.221,1.798,-12.76336,48.06107,-8.1374,1750160397.566756
631,21.03333333333333,-1.015,9.318,1.226,2.9542,44.21374,2.44275,1750160397.6000893
632,21.066666666666666,-2.047,11.674,3.491,-36.55725,28.51908,-14.30534,1750160397.6334226
633,21.1,-2.784,15.589,2.954,-48.22137,-16.70229,-69.27481,1750160397.666756
634,21.133333333333333,2.138,10.173,4.35,46.93893,-6.52672,-52.41985,1750160397.7000895
635,21.166666666666668,4.247,5.794,4.492,14.9084,44.41221,-30.42748,1750160397.7334228
636,21.2,2.16,8.715,3.634,-30.56489,69.71756,-4.98473,1750160397.766756
637,21.233333333333334,-0.486,11.224,2.571,-7.96183,51.68702,-8.46565,1750160397.8000894
638,21.266666666666666,-1.918,9.304,2.535,5.12977,39.83206,0.16031,1750160397.8334227
639,21.3,-0.965,9.124,2.672,1.21374,26.58779,17.90076,1750160397.866756
640,21.333333333333332,0.376,9.158,2.739,14.15267,25.61832,12.69466,1750160397.9000893
641,21.366666666666667,0.548,8.487,2.325,18.17557,37.38931,1.66412,1750160397.9334226
642,21.4,-0.057,8.291,1.961,9.96947,36.54962,-15.94656,1750160397.966756
643,21.433333333333334,-0.97,8.461,1.384,1.44275,26.67176,-15.91603,1750160398.0000894
644,21.466666666666665,-0.804,8.938,0.718,-2.16794,14.65649,-13.60305,1750160398.0334227
645,21.5,-0.812,9.833,1.358,-12.8855,1.0229,-11.37405,1750160398.066756
646,21.53333333333333,0.417,11.028,2.241,-1.39695,18.24427,-8.33588,1750160398.1000893
647,21.566666666666666,0.905,10.716,1.463,-5.9542,35.58779,8.40458,1750160398.1334226
648,21.6,0.783,12.629,3.383,-33.0916,53.55725,34.68702,1750160398.166756
649,21.633333333333333,0.357,12.512,3.608,-23.07634,63.09924,29.89313,1750160398.2000895
650,21.666666666666668,-1.259,9.194,5.057,-6.35115,46.59542,-2.81679,1750160398.2334228
651,21.7,-0.67,7.848,4.623,-4.51908,26.90076,-7.07634,1750160398.266756
652,21.733333333333334,0.713,8.425,3.555,-19.05344,39.54198,19.18321,1750160398.3000894
653,21.766666666666666,1.693,10.156,2.878,-19.34351,51.37405,9.89313,1750160398.3334227
654,21.8,1.092,11.09,2.976,-11.62595,52.10687,-23.64885,1750160398.366756
655,21.833333333333332,0.512,10.278,1.918,1.43511,57.57252,-28.54962,1750160398.4000893
656,21.866666666666667,-0.338,9.055,2.255,8.03053,56.64885,-14.48855,1750160398.4334226
657,21.9,-1.063,8.835,2.061,10.98473,46.73282,-8.64885,1750160398.466756
658,21.933333333333334,0.084,9.237,1.422,14.28244,43.52672,-7.70992,1750160398.5000894
659,21.966666666666665,0.163,8.724,3.136,12.84733,43.24427,0.1374,1750160398.5334227
660,22.0,-0.285,8.456,0.68,8.22901,40.82443,7.81679,1750160398.566756
661,22.03333333333333,0.658,9.424,0.826,3.51145,41.80916,-0.00763,1750160398.6000893
662,22.066666666666666,0.742,10.709,1.7,-9.85496,39.70992,-15.87023,1750160398.6334226
663,22.1,-0.771,10.724,1.815,7.52672,22.98473,-16.31298,1750160398.666756
664,22.133333333333333,-2.085,11.983,3.39,-26.31298,6.9313,-30.25191,1750160398.7000895
665,22.166666666666668,-1.207,12.313,3.223,-15.89313,-10.32824,-45.57252,1750160398.7334228
666,22.2,1.966,9.457,3.759,12.12977,5.89313,-37.45802,1750160398.766756
667,22.233333333333334,2.358,8.049,3.534,18.21374,39.39695,-29.48855,1750160398.8000894
668,22.266666666666666,-0.12,9.024,3.232,8.84733,52.59542,-22.41985,1750160398.8334227
669,22.3,-1.439,10.262,2.909,6.65649,39.54962,-8.84733,1750160398.866756
670,22.333333333333332,-0.503,8.277,2.404,10.0916,37.12977,12.44275,1750160398.9000893
671,22.366666666666667,-0.39,10.259,3.069,-7.38168,43.68702,21.87023,1750160398.9334226
672,22.4,-0.378,10.451,2.471,22.45802,45.34351,8.08397,1750160398.966756
673,22.433333333333334,0.397,8.535,2.279,18.64885,51.9542,-9.28244,1750160399.0000894
674,22.466666666666665,0.852,8.554,1.772,6.80153,56.67939,-15.64885,1750160399.0334227
675,22.5,0.584,8.988,1.427,10.30534,61.75573,-19.56489,1750160399.066756
676,22.53333333333333,-0.4,8.952,1.137,5.67176,59.9771,-22.74809,1750160399.1000893
677,22.566666666666666,-1.587,9.179,0.96,-1.01527,43.60305,-24.10687,1750160399.1334226
678,22.6,-2.485,9.321,1.769,-5.91603,31.17557,-18.80153,1750160399.166756
679,22.633333333333333,-1.784,9.907,2.342,-6.35878,13.9771,-9.18321,1750160399.2000895
680,22.666666666666668,0.316,12.474,2.061,-36.84733,32.17557,24.1145,1750160399.2334228
681,22.7,0.316,12.474,2.061,-36.84733,32.17557,24.1145,1750160399.266756
682,22.733333333333334,0.79,13.355,3.915,-28.19847,59.35115,27.99237,1750160399.3000894
683,22.766666666666666,0.235,9.598,4.571,4.25191,62.0687,3.37405,1750160399.3334227
684,22.8,-1.053,7.202,4.506,6.58779,42.20611,-17.42748,1750160399.366756
685,22.833333333333332,-0.848,7.58,4.029,-18.29008,36.76336,1.55725,1750160399.4000893
686,22.866666666666667,0.819,10.278,3.108,-22.46565,45.18321,14.44275,1750160399.4334226
687,22.9,1.568,12.258,2.875,-8.89313,39.48092,-20.54962,1750160399.466756
688,22.933333333333334,0.201,10.846,2.248,8.82443,43.74046,-28.63359,1750160399.5000894
689,22.966666666666665,-0.589,9.005,1.757,19.14504,41.0229,-23.41985,1750160399.5334227
690,23.0,-0.766,8.358,1.915,14.32824,37.67939,-11.20611,1750160399.566756
691,23.03333333333333,0.072,8.93,0.352,26.31298,39.96947,-10.03817,1750160399.6000893
692,23.066666666666666,0.737,8.794,1.037,14.9313,35.92366,-1.87786,1750160399.6334226
693,23.1,-0.721,8.25,0.764,11.73282,28.56489,11.27481,1750160399.666756
694,23.133333333333333,0.28,8.305,0.467,6.39695,21.16031,6.52672,1750160399.7000895
695,23.166666666666668,1.583,10.685,1.324,-16.29008,22.83206,-7.26718,1750160399.7334228
696,23.2,0.139,10.898,2.519,-18.38931,12.07634,-22.20611,1750160399.766756
697,23.233333333333334,-1.346,10.477,1.911,-0.22901,1.89313,-15.80916,1750160399.8000894
698,23.266666666666666,-1.611,12.342,3.558,-35.52672,-19.75573,-30.51908,1750160399.8334227
699,23.3,0.704,12.713,4.039,-19.30534,-33.77099,-45.18321,1750160399.866756
700,23.333333333333332,2.55,9.558,3.895,16.70229,-3.16031,-28.94656,1750160399.9000893
701,23.366666666666667,2.073,7.738,3.788,11.22901,35.94656,-10.94656,1750160399.9334226
702,23.4,0.646,9.177,3.524,-3.85496,37.45038,-18.77863,1750160399.966756
703,23.433333333333334,-0.156,9.876,3.211,-1.57252,28.67939,-9.98473,1750160400.0000894
704,23.466666666666665,-1.144,9.057,2.538,-4.48855,20.35878,17.05344,1750160400.0334227
705,23.5,-0.982,10.032,2.641,-9.48092,6.38931,21.99237,1750160400.066756
706,23.53333333333333,1.156,9.811,1.528,10.55725,13.00763,15.55725,1750160400.1000893
707,23.566666666666666,1.022,8.894,2.483,11.40458,18.66412,5.10687,1750160400.1334226
708,23.6,0.539,9.072,1.951,17.81679,20.03053,-6.0687,1750160400.166756
709,23.633333333333333,-0.457,9.297,1.405,19.32824,15.61069,-7.9084,1750160400.2000895
710,23.666666666666668,-0.39,8.586,0.338,14.51908,-1.87786,-11.27481,1750160400.2334228
711,23.7,-0.409,8.404,0.304,-1.90076,-6.89313,-7.85496,1750160400.266756
712,23.733333333333334,-0.67,10.307,2.279,-15.43511,3.90076,2.0916,1750160400.3000894
713,23.766666666666666,0.448,10.218,0.826,-6.34351,11.0687,9.34351,1750160400.3334227
714,23.8,-0.668,11.296,2.808,-22.18321,0.96947,24.42748,1750160400.366756
715,23.833333333333332,1.573,12.11,5.021,-57.03817,24.38168,38.16031,1750160400.4000893
716,23.866666666666667,1.659,10.331,5.6,-14.70992,33.0916,25.0916,1750160400.4334226
717,23.9,-1.688,8.602,4.925,-5.49618,9.17557,9.44275,1750160400.466756
718,23.933333333333334,-0.098,10.444,3.572,-22.80153,2.73282,6.48092,1750160400.5000894
719,23.966666666666665,1.132,11.466,3.146,-13.18321,3.54198,-1.34351,1750160400.5334227
720,24.0,0.321,9.816,2.861,9.48092,2.29771,-4.58015,1750160400.566756
721,24.03333333333333,-0.244,8.741,2.274,3.8855,8.60305,-1.99237,1750160400.6000893
722,24.066666666666666,0.33,9.347,2.856,6.20611,12.53435,0.78626,1750160400.6334226
723,24.1,0.093,9.165,2.014,14.38931,8.26718,2.48092,1750160400.666756
724,24.133333333333333,-0.069,8.49,1.525,5.20611,2.91603,4.32824,1750160400.7000895
725,24.166666666666668,-0.764,8.037,0.936,2.61069,-4.48855,8.63359,1750160400.7334228
726,24.2,0.45,8.303,0.591,-4.93893,-8.40458,14.47328,1750160400.766756
727,24.233333333333334,2.483,10.836,1.302,-21.89313,-7.37405,11.53435,1750160400.8000894
728,24.266666666666666,-1.089,9.275,1.056,-6.27481,-8.71756,14.87786,1750160400.8334227
729,24.3,0.062,9.68,3.318,-9.32061,-11.51908,0.45802,1750160400.866756
730,24.333333333333332,-1.401,16.419,7.353,-52.84733,-52.67176,-93.64885,1750160400.9000893
731,24.366666666666667,0.01,10.104,2.5,45.74046,-53.03817,-94.07634,1750160400.9334226
732,24.4,2.045,5.143,3.486,7.25954,-28.06107,-39.18321,1750160400.966756
733,24.433333333333334,0.577,10.805,3.038,-32.25954,-17.8626,19.35115,1750160401.0000894
734,24.466666666666665,-3.168,13.652,4.946,24.1145,-56.72519,31.48855,1750160401.0334227
735,24.5,-4.966,10.422,3.651,41.84733,-104.05344,34.41985,1750160401.066756
736,24.53333333333333,-1.736,9.28,1.765,-1.54198,-136.85496,33.29008,1750160401.1000893
737,24.566666666666666,1.978,9.476,0.905,-9.68702,-104.71756,23.57252,1750160401.1334226
738,24.6,5.061,8.322,0.424,21.14504,-79.84733,-0.81679,1750160401.166756
739,24.633333333333333,1.817,8.526,1.642,11.01527,-58.41221,8.27481,1750160401.2000895
740,24.666666666666668,-0.089,9.641,1.693,4.47328,-70.99237,-6.65649,1750160401.2334228
741,24.7,0.254,9.687,2.15,-3.61069,-78.93893,-1.46565,1750160401.266756
742,24.733333333333334,0.172,11.155,4.223,-15.36641,-65.82443,21.62595,1750160401.3000894
743,24.766666666666666,2.658,12.055,2.698,12.18321,-65.67176,29.05344,1750160401.3334227
744,24.8,0.426,9.876,2.828,23.57252,-73.06107,21.91603,1750160401.366756
745,24.833333333333332,-0.907,7.489,1.889,14.80916,-95.23664,14.41221,1750160401.4000893
746,24.866666666666667,0.4,8.674,2.65,-13.70229,-92.8855,26.63359,1750160401.4334226
747,24.9,2.298,10.834,3.275,-2.44275,-79.54198,35.76336,1750160401.466756
748,24.933333333333334,2.885,9.888,2.928,16.29771,-66.15267,15.87786,1750160401.5000894
749,24.966666666666665,1.8,8.26,3.266,2.80916,-49.16031,3.23664,1750160401.5334227
750,25.0,1.061,9.038,3.127,-0.82443,-45.38931,3.09924,1750160401.566756
751,25.03333333333333,1.688,9.673,2.818,-4.0229,-40.0229,-0.0458,1750160401.6000893
752,25.066666666666666,2.085,10.096,2.828,0.31298,-32.12214,0.37405,1750160401.6334226
753,25.1,1.25,9.136,2.818,-0.67939,-34.0229,3.77863,1750160401.666756
754,25.133333333333333,1.317,8.887,2.772,-1.0,-42.10687,9.12214,1750160401.7000895
755,25.166666666666668,0.792,9.057,2.622,-5.43511,-42.69466,12.33588,1750160401.7334228
756,25.2,1.31,9.68,2.667,-6.03053,-46.48855,17.68702,1750160401.766756
757,25.233333333333334,1.369,9.797,2.375,-4.55725,-48.39695,18.82443,1750160401.8000894
758,25.266666666666666,1.377,9.234,2.739,-9.58015,-38.52672,16.00763,1750160401.8334227
759,25.3,0.939,9.869,2.55,-10.98473,-37.78626,12.48092,1750160401.866756
760,25.333333333333332,0.52,10.039,2.598,-3.9771,-37.42748,13.42748,1750160401.9000893
761,25.366666666666667,1.264,10.001,2.593,0.48855,-37.8855,11.22901,1750160401.9334226
