frame,sync_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,unix_timestamp
639,21.087,-0.682,8.435,0.180,6.54962,34.96947,-12.00763,1750160398.5784285
640,21.120,-1.195,8.408,0.555,-5.50382,22.68702,-11.33588,1750160398.6171212
641,21.153,-0.613,10.250,2.612,-28.39695,28.21374,-5.26718,1750160398.6554213
642,21.186,0.563,10.822,0.318,-14.40458,26.73282,-2.56489,1750160398.6933393
643,21.219,-1.188,11.990,1.906,-24.64122,24.41221,9.40458,1750160398.7304356
644,21.252,0.960,12.730,5.346,-58.44275,39.56489,21.60305,1750160398.7682421
645,21.285,0.678,9.742,4.973,-14.00000,43.46565,14.12214,1750160398.8054726
646,21.318,-0.675,8.408,4.396,-8.54962,25.83969,8.84733,1750160398.8433838
647,21.351,0.086,10.800,3.515,-26.85496,23.15267,10.06870,1750160398.880362
648,21.384,1.470,11.492,2.607,-12.75573,24.41985,-8.28244,1750160398.918069
649,21.417,1.109,10.192,2.231,3.41985,26.09160,-24.48092,1750160398.9553893
650,21.450,0.350,8.894,1.530,0.62595,33.83206,-22.12214,1750160398.9932768
651,21.483,-0.448,9.069,1.930,7.03817,35.15267,-11.17557,1750160399.0308192
652,21.516,-0.242,8.550,1.125,19.58015,24.88550,-4.77863,1750160399.0685246
653,21.549,0.225,8.282,0.836,17.56489,24.26718,5.63359,1750160399.1060271
654,21.582,0.543,7.602,0.893,12.32824,24.38168,13.94656,1750160399.1437469
655,21.615,0.713,7.788,0.120,5.51908,26.40458,15.78626,1750160399.180992
656,21.648,1.504,9.835,0.606,-11.35878,26.09924,0.72519,1750160399.218828
657,21.681,-0.546,11.969,1.930,-23.62595,1.84733,-31.63359,1750160399.2561429
658,21.714,-2.207,10.973,1.125,5.47328,-31.23664,-33.75573,1750160399.2938335
659,21.747,-1.358,11.672,2.612,-6.91603,-49.10687,-37.04580,1750160399.3310163
660,21.780,1.030,12.998,4.068,-28.29008,-46.12977,-39.12977,1750160399.368821
661,21.813,2.880,11.188,4.190,12.37405,-9.40458,-38.23664,1750160399.4021847
662,21.846,4.130,7.860,3.551,15.51908,47.52672,-50.29771,1750160399.4391358
663,21.879,1.733,9.754,2.691,-21.00763,75.70229,-23.90840,1750160399.4754105
664,21.912,-1.477,10.685,1.267,-1.48092,50.14504,8.56489,1750160399.513379
665,21.945,-1.925,8.452,1.618,4.55725,48.03053,27.33588,1750160399.551145
666,21.978,0.031,9.881,2.203,-5.74809,37.35115,16.93130,1750160399.5884335
667,22.011,1.068,10.068,1.844,23.04580,40.33588,2.63359,1750160399.6262076
668,22.044,0.551,8.605,1.769,32.72519,44.26718,-7.59542,1750160399.6635678
669,22.077,-0.642,8.808,1.590,27.61832,41.87023,-9.48092,1750160399.7015274
670,22.110,-0.962,9.096,1.132,21.61832,34.82443,-12.39695,1750160399.7388568
671,22.143,-0.927,8.897,0.388,13.54198,27.67176,-13.35115,1750160399.7761343
672,22.176,-0.953,9.100,0.702,0.44275,22.15267,-9.90840,1750160399.8134995
673,22.209,-0.417,9.919,1.834,-13.30534,24.77863,-4.55725,1750160399.851753
674,22.242,-0.294,10.309,0.259,-8.82443,32.87023,-0.81679,1750160399.8892236
675,22.275,0.357,12.651,2.148,-26.16031,52.54962,14.32824,1750160399.9274385
676,22.308,1.946,12.629,4.484,-22.94656,82.67176,17.48855,1750160399.9648888
677,22.341,0.299,9.225,4.554,9.24427,89.01527,-9.59542,1750160400.0026953
678,22.374,-0.299,8.001,4.379,-8.67939,83.61832,-11.18321,1750160400.0401819
679,22.407,-0.965,8.722,4.259,-17.79389,66.29008,-2.06107,1750160400.0776954
680,22.440,0.347,11.071,2.313,-21.35115,61.54962,-3.00763,1750160400.1152284
681,22.473,0.843,10.994,2.952,8.32824,63.30534,-19.32824,1750160400.1530783
682,22.506,0.792,9.345,3.788,13.93130,69.24427,-25.18321,1750160400.190205
683,22.539,0.517,8.705,1.961,-0.90076,76.19084,-24.17557,1750160400.2280412
684,22.572,-0.053,9.452,2.514,3.00763,76.66412,-18.69466,1750160400.2652915
685,22.605,-0.220,9.687,2.205,23.00000,64.70992,-16.12977,1750160400.3031576
686,22.638,-0.086,8.593,1.568,20.23664,53.84733,-14.17557,1750160400.3406315
687,22.671,-0.783,8.387,0.670,9.09160,53.05344,0.29008,1750160400.3782356
688,22.704,-0.156,8.310,0.599,13.87023,48.00000,7.61832,1750160400.415661
689,22.737,1.559,10.060,0.757,-0.32824,46.35878,-1.26718,1750160400.45361
690,22.770,0.263,10.221,1.798,-12.76336,48.06107,-8.13740,1750160400.491187
691,22.803,-1.015,9.318,1.226,2.95420,44.21374,2.44275,1750160400.525866
692,22.836,-2.047,11.674,3.491,-36.55725,28.51908,-14.30534,1750160400.5640645
693,22.869,-2.784,15.589,2.954,-48.22137,-16.70229,-69.27481,1750160400.6043384
694,22.902,2.138,10.173,4.350,46.93893,-6.52672,-52.41985,1750160400.6430376
695,22.935,4.247,5.794,4.492,14.90840,44.41221,-30.42748,1750160400.6802962
696,22.968,2.160,8.715,3.634,-30.56489,69.71756,-4.98473,1750160400.7178042
697,23.001,-0.486,11.224,2.571,-7.96183,51.68702,-8.46565,1750160400.7545629
698,23.034,-1.918,9.304,2.535,5.12977,39.83206,0.16031,1750160400.7919943
699,23.067,-0.965,9.124,2.672,1.21374,26.58779,17.90076,1750160400.8295982
700,23.100,0.376,9.158,2.739,14.15267,25.61832,12.69466,1750160400.8671165
701,23.133,0.548,8.487,2.325,18.17557,37.38931,1.66412,1750160400.9039268
702,23.166,-0.057,8.291,1.961,9.96947,36.54962,-15.94656,1750160400.941189
703,23.199,-0.970,8.461,1.384,1.44275,26.67176,-15.91603,1750160400.9780638
704,23.232,-0.804,8.938,0.718,-2.16794,14.65649,-13.60305,1750160401.0163474
705,23.265,-0.812,9.833,1.358,-12.88550,1.02290,-11.37405,1750160401.0574985
706,23.298,0.417,11.028,2.241,-1.39695,18.24427,-8.33588,1750160401.0952404
707,23.331,0.905,10.716,1.463,-5.95420,35.58779,8.40458,1750160401.1326377
708,23.364,0.783,12.629,3.383,-33.09160,53.55725,34.68702,1750160401.16982
709,23.397,0.357,12.512,3.608,-23.07634,63.09924,29.89313,1750160401.2046254
710,23.430,-1.259,9.194,5.057,-6.35115,46.59542,-2.81679,1750160401.2464008
711,23.463,-0.670,7.848,4.623,-4.51908,26.90076,-7.07634,1750160401.2818756
712,23.496,0.713,8.425,3.555,-19.05344,39.54198,19.18321,1750160401.3183367
713,23.529,1.693,10.156,2.878,-19.34351,51.37405,9.89313,1750160401.3573725
714,23.562,1.092,11.090,2.976,-11.62595,52.10687,-23.64885,1750160401.394002
715,23.595,0.512,10.278,1.918,1.43511,57.57252,-28.54962,1750160401.4406807
716,23.628,-0.338,9.055,2.255,8.03053,56.64885,-14.48855,1750160401.4778578
717,23.661,-1.063,8.835,2.061,10.98473,46.73282,-8.64885,1750160401.517631
718,23.694,0.084,9.237,1.422,14.28244,43.52672,-7.70992,1750160401.5585952
719,23.727,0.163,8.724,3.136,12.84733,43.24427,0.13740,1750160401.5977256
720,23.760,-0.285,8.456,0.680,8.22901,40.82443,7.81679,1750160401.6396606
721,23.793,0.658,9.424,0.826,3.51145,41.80916,-0.00763,1750160401.6787643
722,23.826,0.742,10.709,1.700,-9.85496,39.70992,-15.87023,1750160401.718026
723,23.859,-0.771,10.724,1.815,7.52672,22.98473,-16.31298,1750160401.769929
724,23.892,-2.085,11.983,3.390,-26.31298,6.93130,-30.25191,1750160401.8035443
725,23.925,-1.207,12.313,3.223,-15.89313,-10.32824,-45.57252,1750160401.8415027
726,23.958,1.966,9.457,3.759,12.12977,5.89313,-37.45802,1750160401.8802922
727,23.991,2.358,8.049,3.534,18.21374,39.39695,-29.48855,1750160401.9166534
728,24.024,-0.120,9.024,3.232,8.84733,52.59542,-22.41985,1750160401.9558177
729,24.057,-1.439,10.262,2.909,6.65649,39.54962,-8.84733,1750160401.992233
730,24.090,-0.503,8.277,2.404,10.09160,37.12977,12.44275,1750160402.0310516
731,24.123,-0.390,10.259,3.069,-7.38168,43.68702,21.87023,1750160402.0676997
732,24.156,-0.378,10.451,2.471,22.45802,45.34351,8.08397,1750160402.1066036
733,24.189,0.397,8.535,2.279,18.64885,51.95420,-9.28244,1750160402.1428678
734,24.222,0.852,8.554,1.772,6.80153,56.67939,-15.64885,1750160402.1815512
735,24.255,0.584,8.988,1.427,10.30534,61.75573,-19.56489,1750160402.2179391
736,24.288,-0.400,8.952,1.137,5.67176,59.97710,-22.74809,1750160402.256593
737,24.321,-1.587,9.179,0.960,-1.01527,43.60305,-24.10687,1750160402.2929494
738,24.354,-2.485,9.321,1.769,-5.91603,31.17557,-18.80153,1750160402.3262968
739,24.387,-1.784,9.907,2.342,-6.35878,13.97710,-9.18321,1750160402.362405
740,24.420,0.316,12.474,2.061,-36.84733,32.17557,24.11450,1750160402.4345489
741,24.453,0.316,12.474,2.061,-36.84733,32.17557,24.11450,1750160402.4345489
742,24.486,0.790,13.355,3.915,-28.19847,59.35115,27.99237,1750160402.476614
743,24.519,0.235,9.598,4.571,4.25191,62.06870,3.37405,1750160402.5130885
744,24.552,-1.053,7.202,4.506,6.58779,42.20611,-17.42748,1750160402.5518882
745,24.585,-0.848,7.580,4.029,-18.29008,36.76336,1.55725,1750160402.5879948
746,24.618,0.819,10.278,3.108,-22.46565,45.18321,14.44275,1750160402.6281974
747,24.651,1.568,12.258,2.875,-8.89313,39.48092,-20.54962,1750160402.6647258
748,24.684,0.201,10.846,2.248,8.82443,43.74046,-28.63359,1750160402.703614
749,24.717,-0.589,9.005,1.757,19.14504,41.02290,-23.41985,1750160402.7401624
750,24.750,-0.766,8.358,1.915,14.32824,37.67939,-11.20611,1750160402.778862
751,24.783,0.072,8.930,0.352,26.31298,39.96947,-10.03817,1750160402.8154988
752,24.816,0.737,8.794,1.037,14.93130,35.92366,-1.87786,1750160402.8564131
753,24.849,-0.721,8.250,0.764,11.73282,28.56489,11.27481,1750160402.900742
754,24.882,0.280,8.305,0.467,6.39695,21.16031,6.52672,1750160402.936041
755,24.915,1.583,10.685,1.324,-16.29008,22.83206,-7.26718,1750160402.9724631
756,24.948,0.139,10.898,2.519,-18.38931,12.07634,-22.20611,1750160403.0116622
757,24.981,-1.346,10.477,1.911,-0.22901,1.89313,-15.80916,1750160403.048117
758,25.014,-1.611,12.342,3.558,-35.52672,-19.75573,-30.51908,1750160403.087097
759,25.047,0.704,12.713,4.039,-19.30534,-33.77099,-45.18321,1750160403.1241736
760,25.080,2.550,9.558,3.895,16.70229,-3.16031,-28.94656,1750160403.1631973
761,25.113,2.073,7.738,3.788,11.22901,35.94656,-10.94656,1750160403.1991436
762,25.146,0.646,9.177,3.524,-3.85496,37.45038,-18.77863,1750160403.2324977
763,25.179,-0.156,9.876,3.211,-1.57252,28.67939,-9.98473,1750160403.2689638
764,25.212,-1.144,9.057,2.538,-4.48855,20.35878,17.05344,1750160403.3081849
765,25.245,-0.982,10.032,2.641,-9.48092,6.38931,21.99237,1750160403.3443005
766,25.278,1.156,9.811,1.528,10.55725,13.00763,15.55725,1750160403.3840744
767,25.311,1.022,8.894,2.483,11.40458,18.66412,5.10687,1750160403.4201543
768,25.344,0.539,9.072,1.951,17.81679,20.03053,-6.06870,1750160403.4590309
769,25.377,-0.457,9.297,1.405,19.32824,15.61069,-7.90840,1750160403.4950771
770,25.410,-0.390,8.586,0.338,14.51908,-1.87786,-11.27481,1750160403.534194
771,25.443,-0.409,8.404,0.304,-1.90076,-6.89313,-7.85496,1750160403.5707352
772,25.476,-0.670,10.307,2.279,-15.43511,3.90076,2.09160,1750160403.6098158
773,25.509,0.448,10.218,0.826,-6.34351,11.06870,9.34351,1750160403.6458867
774,25.542,-0.668,11.296,2.808,-22.18321,0.96947,24.42748,1750160403.6845438
775,25.575,1.573,12.110,5.021,-57.03817,24.38168,38.16031,1750160403.72063
776,25.608,1.659,10.331,5.600,-14.70992,33.09160,25.09160,1750160403.7597048
777,25.641,-1.688,8.602,4.925,-5.49618,9.17557,9.44275,1750160403.7957745
778,25.674,-0.098,10.444,3.572,-22.80153,2.73282,6.48092,1750160403.834606
779,25.707,1.132,11.466,3.146,-13.18321,3.54198,-1.34351,1750160403.8703249
780,25.740,0.321,9.816,2.861,9.48092,2.29771,-4.58015,1750160403.909916
781,25.773,-0.244,8.741,2.274,3.88550,8.60305,-1.99237,1750160403.9459233
782,25.806,0.330,9.347,2.856,6.20611,12.53435,0.78626,1750160403.9897244
783,25.839,0.093,9.165,2.014,14.38931,8.26718,2.48092,1750160404.032621
784,25.872,-0.069,8.490,1.525,5.20611,2.91603,4.32824,1750160404.0690467
785,25.905,-0.764,8.037,0.936,2.61069,-4.48855,8.63359,1750160404.10536
786,25.938,0.450,8.303,0.591,-4.93893,-8.40458,14.47328,1750160404.1442685
787,25.971,2.483,10.836,1.302,-21.89313,-7.37405,11.53435,1750160404.1802766
788,26.004,-1.089,9.275,1.056,-6.27481,-8.71756,14.87786,1750160404.2189233
789,26.037,0.062,9.680,3.318,-9.32061,-11.51908,0.45802,1750160404.2552645
790,26.070,-1.401,16.419,7.353,-52.84733,-52.67176,-93.64885,1750160404.2942495
791,26.103,0.010,10.104,2.500,45.74046,-53.03817,-94.07634,1750160404.3300195
792,26.136,2.045,5.143,3.486,7.25954,-28.06107,-39.18321,1750160404.36896
793,26.169,0.577,10.805,3.038,-32.25954,-17.86260,19.35115,1750160404.4050133
794,26.202,-3.168,13.652,4.946,24.11450,-56.72519,31.48855,1750160404.4438121
795,26.235,-4.966,10.422,3.651,41.84733,-104.05344,34.41985,1750160404.4797413
796,26.268,-1.736,9.280,1.765,-1.54198,-136.85496,33.29008,1750160404.5183685
797,26.301,1.978,9.476,0.905,-9.68702,-104.71756,23.57252,1750160404.5540292
798,26.334,5.061,8.322,0.424,21.14504,-79.84733,-0.81679,1750160404.5935001
799,26.367,1.817,8.526,1.642,11.01527,-58.41221,8.27481,1750160404.626852
800,26.400,-0.089,9.641,1.693,4.47328,-70.99237,-6.65649,1750160404.6687737
801,26.433,0.254,9.687,2.150,-3.61069,-78.93893,-1.46565,1750160404.7044647
802,26.466,0.172,11.155,4.223,-15.36641,-65.82443,21.62595,1750160404.7434638
803,26.499,2.658,12.055,2.698,12.18321,-65.67176,29.05344,1750160404.7849672
804,26.532,0.426,9.876,2.828,23.57252,-73.06107,21.91603,1750160404.8184438
805,26.565,-0.907,7.489,1.889,14.80916,-95.23664,14.41221,1750160404.8598912
806,26.598,0.400,8.674,2.650,-13.70229,-92.88550,26.63359,1750160404.898863
807,26.631,2.298,10.834,3.275,-2.44275,-79.54198,35.76336,1750160404.9351256
808,26.664,2.885,9.888,2.928,16.29771,-66.15267,15.87786,1750160404.9735873
809,26.697,1.800,8.260,3.266,2.80916,-49.16031,3.23664,1750160405.0096684
810,26.730,1.061,9.038,3.127,-0.82443,-45.38931,3.09924,1750160405.0485537
811,26.763,1.688,9.673,2.818,-4.02290,-40.02290,-0.04580,1750160405.0846324
812,26.796,2.085,10.096,2.828,0.31298,-32.12214,0.37405,1750160405.1231372
813,26.829,1.250,9.136,2.818,-0.67939,-34.02290,3.77863,1750160405.159567
814,26.862,1.317,8.887,2.772,-1.00000,-42.10687,9.12214,1750160405.1978853
815,26.895,0.792,9.057,2.622,-5.43511,-42.69466,12.33588,1750160405.2335417
816,26.928,1.310,9.680,2.667,-6.03053,-46.48855,17.68702,1750160405.2734113
817,26.961,1.369,9.797,2.375,-4.55725,-48.39695,18.82443,1750160405.3094459
818,26.994,1.377,9.234,2.739,-9.58015,-38.52672,16.00763,1750160405.3488574
819,27.027,0.939,9.869,2.550,-10.98473,-37.78626,12.48092,1750160405.385087
820,27.060,0.520,10.039,2.598,-3.97710,-37.42748,13.42748,1750160405.4266899
821,27.093,1.264,10.001,2.593,0.48855,-37.88550,11.22901,1750160405.4633229
822,27.126,1.539,10.309,2.674,-0.29008,-23.56489,12.99237,1750160405.5025198
823,27.159,0.733,10.056,2.308,5.09924,-22.99237,6.45802,1750160405.5388615
824,27.192,1.056,9.318,3.053,6.01527,-20.70229,0.77863,1750160405.5781534
825,27.225,1.405,9.414,2.749,4.41221,-13.78626,2.27481,1750160405.614478
826,27.258,0.553,9.847,2.698,-1.25954,-7.03053,3.70229,1750160405.6541517
827,27.291,1.058,9.936,2.689,0.28244,-1.20611,2.67939,1750160405.690508
828,27.324,0.742,9.627,2.535,0.40458,-0.78626,2.75573,1750160405.7242296
829,27.357,0.359,9.699,2.552,-2.48092,3.44275,-0.70992,1750160405.7606728
830,27.390,0.589,9.771,2.545,-1.48855,3.05344,-0.73282,1750160405.7997193
831,27.423,0.053,9.510,2.404,-1.34351,0.28244,-1.92366,1750160405.8363361
832,27.456,0.211,9.692,2.550,1.12214,-2.19084,3.08397,1750160405.8761363
833,27.489,0.587,9.594,2.531,-1.61832,-0.61069,1.42748,1750160405.9126437
834,27.522,0.359,9.708,2.574,-5.64122,-0.41221,0.51145,1750160405.9520197
835,27.555,-0.304,9.663,2.710,-1.67176,-4.14504,1.21374,1750160405.9885302
836,27.588,0.165,9.570,2.643,-0.34351,-5.96947,2.58779,1750160406.0304706
837,27.621,0.215,9.685,2.523,-2.48855,-5.43511,0.82443,1750160406.0701835
838,27.654,0.108,9.785,2.756,-1.37405,-5.83969,0.29771,1750160406.1070504
839,27.687,-0.036,10.082,2.847,5.22137,-10.83206,0.60305,1750160406.1418574
840,27.720,0.120,9.500,2.907,2.48092,-9.84733,2.73282,1750160406.2164674
841,27.753,-0.029,9.512,2.895,4.49618,-11.16794,2.83969,1750160406.253757
842,27.786,0.048,9.864,2.863,2.16031,-11.09160,5.82443,1750160406.2915485
843,27.819,0.048,9.864,2.863,2.16031,-11.09160,5.82443,1750160406.2915485
844,27.852,0.163,9.548,3.093,3.23664,-12.48092,1.35878,1750160406.367138
845,27.885,0.163,9.548,3.093,3.23664,-12.48092,1.35878,1750160406.367138
846,27.918,0.570,9.448,2.909,-3.18321,-9.34351,0.48092,1750160406.4093251
847,27.951,0.366,9.615,2.851,-5.54962,-6.47328,0.11450,1750160406.4454455
848,27.984,0.400,9.874,2.866,-1.72519,-4.10687,-0.96183,1750160406.4850001
849,28.017,0.237,9.601,2.866,-0.44275,-3.00763,-0.39695,1750160406.521483
850,28.050,0.098,9.548,2.830,-0.67939,-2.95420,-0.90840,1750160406.56041
851,28.083,0.034,9.874,3.019,-0.87786,-3.08397,-0.00763,1750160406.597517
852,28.116,0.170,9.431,2.895,1.00000,-2.51145,-0.34351,1750160406.6370065
853,28.149,0.297,9.589,2.933,-2.94656,-0.45802,-0.80916,1750160406.6736395
854,28.182,0.254,9.541,2.866,-1.27481,0.61069,-0.36641,1750160406.7125578
855,28.215,0.110,9.792,2.823,-0.72519,0.70229,-0.24427,1750160406.7489765
856,28.248,0.113,9.701,2.887,1.12214,0.02290,-0.48092,1750160406.7890806
857,28.281,0.168,9.582,2.808,-0.69466,0.48092,-0.22137,1750160406.8611827
858,28.314,0.079,9.579,3.014,-1.46565,0.44275,-0.30534,1750160406.8949053
859,28.347,-0.005,9.598,3.048,-2.03053,-0.93893,-0.15267,1750160406.9314003
860,28.380,0.060,9.742,2.861,-1.23664,-1.75573,-0.30534,1750160406.9652197
861,28.413,0.261,9.359,2.823,-1.53435,-0.76336,-0.51908,1750160407.0015547
862,28.446,0.036,9.706,2.911,-2.29008,-0.68702,0.01527,1750160407.0402882
863,28.479,0.010,9.637,2.986,-2.18321,-1.29771,-0.35878,1750160407.0766475
864,28.512,0.074,9.591,2.806,-1.58015,-0.82443,0.74046,1750160407.1150787
865,28.545,-0.045,9.515,2.933,-2.35115,-1.74809,0.04580,1750160407.1512492
866,28.578,0.108,9.608,2.942,-1.90840,-1.59542,0.37405,1750160407.185013
867,28.611,0.158,9.574,2.966,-3.46565,-0.36641,-0.17557,1750160407.221452
868,28.644,0.000,9.584,2.741,-2.65649,-0.04580,0.33588,1750160407.260415
869,28.677,0.041,9.618,2.871,-2.56489,0.87023,-0.36641,1750160407.2964778
870,28.710,0.048,9.546,2.909,-3.58779,-0.06870,0.22137,1750160407.330255
871,28.743,-0.110,9.759,2.878,-3.33588,-0.98473,0.47328,1750160407.3649306
872,28.776,-0.057,9.761,2.892,-2.19084,-2.67939,-0.32824,1750160407.4048977
873,28.809,0.115,9.512,2.820,-3.73282,-1.98473,-0.42748,1750160407.443028
874,28.842,0.158,9.735,2.691,-4.28244,1.28244,1.70229,1750160407.4816127
875,28.875,-0.196,9.931,2.847,1.46565,0.63359,-0.93130,1750160407.517929
876,28.908,0.086,9.515,2.717,-0.85496,0.93893,-1.32824,1750160407.5556486
877,28.941,-0.103,9.697,2.780,-3.83206,-0.53435,0.69466,1750160407.591536
878,28.974,-0.180,9.646,2.780,-1.12977,-1.89313,-1.25954,1750160407.6288304
879,29.007,-0.165,9.730,2.880,-1.49618,-3.16794,-2.22901,1750160407.6651897
880,29.040,0.211,9.586,2.701,-1.63359,-3.07634,0.16794,1750160407.7017355
881,29.073,-0.005,9.610,2.892,-0.77863,-3.45802,0.02290,1750160407.7379985
882,29.106,-0.093,9.632,2.753,-2.09160,-4.40458,-0.12214,1750160407.7753205
883,29.139,0.067,9.538,2.614,-3.79389,-5.61069,0.88550,1750160407.8117511
884,29.172,-0.093,9.515,2.914,-4.80153,-4.49618,5.03817,1750160407.848668
885,29.205,-0.036,9.644,2.715,-13.20611,-2.72519,5.24427,1750160407.8849652
886,29.238,0.292,10.408,2.672,-4.48855,2.87786,0.16794,1750160407.921405
887,29.271,-0.522,9.814,2.775,2.85496,1.83206,-1.94656,1750160407.9577425
888,29.304,-0.424,9.483,2.614,0.61832,-2.18321,0.95420,1750160407.9930265
889,29.337,0.103,9.742,2.823,1.70229,-2.76336,4.41985,1750160408.0304825
890,29.370,0.120,9.658,2.466,-0.28244,-1.55725,2.95420,1750160408.0657632
891,29.403,0.086,9.620,2.804,-2.03817,0.39695,1.67176,1750160408.1037512
892,29.436,-0.129,9.637,2.796,-0.94656,-0.11450,1.08397,1750160408.1391463
893,29.469,0.347,9.330,2.868,-7.70992,6.64885,-4.75573,1750160408.177378
894,29.502,0.136,8.504,4.135,-22.90076,-6.89313,8.93893,1750160408.2128155
895,29.535,-0.184,8.574,3.242,-10.89313,1.94656,7.41985,1750160408.2511508
896,29.568,-0.622,7.034,3.019,-30.08397,-9.39695,21.92366,1750160408.2864604
897,29.601,-1.827,4.726,2.167,-33.64122,-22.74046,64.87786,1750160408.3247101
898,29.634,-2.607,5.107,0.879,-9.12214,-16.17557,140.35115,1750160408.3599994
899,29.667,-2.986,9.840,-1.341,-25.72519,-2.36641,149.76336,1750160408.3979664
900,29.700,-2.461,15.107,1.930,-62.12977,18.00763,99.29771,1750160408.4345639
901,29.733,-2.892,16.144,4.092,-39.51908,-11.38931,36.11450,1750160408.4710858
902,29.766,-3.606,10.922,0.371,21.03053,-27.80153,15.54962,1750160408.5099642
903,29.799,-4.274,8.696,0.455,21.82443,-17.42748,8.69466,1750160408.5464113
904,29.832,-3.646,7.949,2.207,10.12214,-17.48855,14.09160,1750160408.5817723
905,29.865,-4.032,9.120,2.591,-5.14504,-28.61832,13.16794,1750160408.6204844
906,29.898,-3.625,9.548,2.037,-5.12214,-34.88550,8.39695,1750160408.6562164
907,29.931,-3.905,9.057,1.884,5.18321,-33.90840,12.67176,1750160408.6943047
908,29.964,-3.915,8.413,2.047,3.73282,-29.14504,19.03053,1750160408.7294958
909,29.997,-3.749,7.989,1.841,-8.06870,-31.11450,17.40458,1750160408.7675467
910,30.030,-4.089,8.258,2.418,-17.78626,-36.12977,20.95420,1750160408.8031065
911,30.063,-5.662,7.508,2.811,-17.79389,-47.29771,30.65649,1750160408.8412166
